Snapshot_Date,ProductID,Quantity_On_Hand,Average_Days_In_Stock
2023-05-17,FIT-301,60,55
2023-05-17,FIT-302,143,61
2023-05-17,FIT-303,94,17
2023-05-17,FIT-304,57,35
2023-05-17,FIT-401,215,124
2023-05-17,FIT-402,28,28
2023-05-17,FIT-501,139,41
2023-05-17,FIT-502,75,44
2023-05-17,FIT-503,63,21
2023-05-17,FIT-601,75,36
2023-05-18,FIT-101,155,166
2023-05-18,FIT-102,20,53
2023-05-18,FIT-103,20,42
2023-05-18,FIT-201,116,43
2023-05-18,FIT-202,102,53
2023-05-18,FIT-203,15,34
2023-05-18,FIT-204,150,39
2023-05-18,FIT-205,116,52
2023-05-18,FIT-301,62,53
2023-05-18,FIT-302,138,62
2023-05-18,FIT-303,96,19
2023-05-18,FIT-304,56,33
2023-05-18,FIT-401,214,124
2023-05-18,FIT-402,27,27
2023-05-18,FIT-501,134,43
2023-05-18,FIT-502,72,41
2023-05-18,FIT-503,58,23
2023-05-18,FIT-601,83,35
2023-05-19,FIT-101,155,166
2023-05-19,FIT-102,23,51
2023-05-19,FIT-103,17,38
2023-05-19,FIT-201,111,39
2023-05-19,FIT-202,103,50
2023-05-19,FIT-203,19,-34
2023-05-19,FIT-204,140,39
2023-05-19,FIT-205,116,53
2023-05-19,FIT-301,70,50
2023-05-19,FIT-302,147,60
2023-05-19,FIT-303,98,22
2023-05-19,FIT-304,55,37
2023-05-19,FIT-401,213,124
2023-05-19,FIT-402,28,33
2023-05-19,FIT-501,134,43
2023-05-19,FIT-502,72,40
2023-05-19,FIT-503,62,23
2023-05-19,FIT-601,83,33
2023-05-20,FIT-101,156,166
2023-05-20,FIT-102,26,53
2023-05-20,FIT-103,18,39
2023-05-20,FIT-201,119,40
2023-05-20,FIT-202,105,49
2023-05-20,FIT-203,14,33
2023-05-20,FIT-204,140,39
2023-05-20,FIT-205,115,49
2023-05-20,FIT-301,64,52
2023-05-20,FIT-302,147,61
2023-05-20,FIT-303,101,19
2023-05-20,FIT-304,59,35
2023-05-20,FIT-401,211,125
2023-05-20,FIT-402,28,27
2023-05-20,FIT-501,143,44
2023-05-20,FIT-502,79,40
2023-05-20,FIT-503,65,27
2023-05-20,FIT-601,81,33
2023-05-21,FIT-101,158,167
2023-05-21,FIT-102,23,52
2023-05-21,FIT-103,22,-41
2023-05-21,FIT-201,119,44
2023-05-21,FIT-202,105,48
2023-05-21,FIT-203,18,35
2023-05-21,FIT-204,147,39
2023-05-21,FIT-205,123,48
2023-05-21,FIT-301,61,54
2023-05-21,FIT-302,145,59
2023-05-21,FIT-303,95,18
2023-05-21,FIT-304,56,38
2023-05-21,FIT-401,212,125
2023-05-21,FIT-402,25,29
2023-05-21,FIT-501,144,40
2023-05-21,FIT-502,79e,40
2023-05-21,FIT-503,66,22
2023-05-21,FIT-601,80,33
2023-05-22,FIT-101,157,167
2023-05-22,FIT-102,27,54
2023-05-22,FIT-103,25,39
2023-05-22,FIT-201,113,40
2023-05-22,FIT-202,105,48
2023-05-22,FIT-203,16,35
2023-05-22,FIT-204,149,36
2023-05-22,FIT-205,120,48
2023-05-22,FIT-301,70,53
2023-05-22,FIT-302,146,58
2023-05-22,FIT-303,95,22
2023-05-22,FIT-304,60,39
2023-05-22,FIT-401,211,125
2023-05-22,FIT-402,29,27
2023-05-22,FIT-501,135,42
2023-05-22,FIT-502,72,38
2023-05-22,FIT-503,62,26
2023-05-22,FIT-601,76,36
2023-05-23,FIT-101,158,167
2023-05-23,FIT-102,21,52
2023-05-23,FIT-103,18,37
2023-05-23,FIT-201,111,40
2023-05-23,FIT-202,109,50
2023-05-23,FIT-203,13,36
2023-05-23,FIT-204,143,35
2023-05-23,FIT-205,115,49
2023-05-23,FIT-301,67R,52
2023-05-23,FIT-302,146,57
2023-05-23,FIT-303,100,23
2023-05-23,FIT-304,54,34
2023-05-23,FIT-401,211,125
2023-05-23,FIT-402,27,30
2023-05-23,FIT-501,143,40
2023-05-23,FIT-502,72,40
2023-05-23,FIT-503,60,27
2023-05-23,FIT-601,75,37
2023-05-24,FIT-101,156,168
2023-05-24,FIT-102,28,54
2023-05-24,FIT-103,24w,42
2023-05-24,FIT-201,112,45
2023-05-24,FIT-202,105,51
2023-05-24,FIT-203,10,39
2023-05-24,FIT-204,145,36
2023-05-24,FIT-205,117,51
2023-05-24,FIT-301,70,52
2023-05-24,FIT-302,143,56
2023-05-24,FIT-303,102,18
2023-05-24,FIT-304,58,39
2023-05-24,FIT-401,212,126
2023-05-24,FIT-402,26,31
2023-05-24,FIT-501,135,-44
2023-05-24,FIT-502,72,39
2023-05-24,FIT-503,62,25
2023-05-24,FIT-601,83,32
2023-05-25,FIT-101,157,168
2023-05-25,FIT-102,25,-52
2023-05-25,FIT-103,19,36
2023-05-25,FIT-201,112,45
2023-05-25,FIT-202,109,54
2023-05-25,FIT-203,15,36
2023-05-25,FIT-204,141,36
2023-05-25,FIT-205,125,53
2023-05-25,FIT-301,62,51
2023-05-25,FIT-302,144,61
2023-05-25,FIT-303,101,23
2023-05-25,FIT-304,56,35
2023-05-25,FIT-401,213,126
2023-05-25,FIT-402,33,33
2023-05-25,FIT-501,140,43
2023-05-25,FIT-502,76,40
2023-05-25,FIT-503,60,24
2023-05-25,FIT-601,81,37
2023-05-26,FIT-101,157,168
2023-05-26,FIT-102,25,52
2023-05-26,FIT-103,19,39
2023-05-26,FIT-201,120,42
2023-05-26,FIT-202,110,50
2023-05-26,FIT-203,15,34
2023-05-26,FIT-204,148,37
2023-05-26,FIT-205,120,50
2023-05-26,FIT-301,68,56
2023-05-26,FIT-302,148,60
2023-05-26,FIT-303,94,20
2023-05-26,FIT-304,60,36
2023-05-26,FIT-401,212,126
2023-05-26,FIT-402,35,29
2023-05-26,FIT-501,143,-41
2023-05-26,FIT-502,74g,40
2023-05-26,FIT-503,61,21
2023-05-26,FIT-601,75,31
2023-05-27,FIT-101,157,-169
2023-05-27,FIT-102,21,55
2023-05-27,FIT-103,24,40
2023-05-27,FIT-201,119,42
2023-05-27,FIT-202,102,49
2023-05-27,FIT-203,16,33
2023-05-27,FIT-204,143,37
2023-05-27,FIT-205,122,53
2023-05-27,FIT-301,66,54
2023-05-27,FIT-302,143,60
2023-05-27,FIT-303,97,18
2023-05-27,FIT-304,56,33
2023-05-27,FIT-401,217,126
2023-05-27,FIT-402,27,31
2023-05-27,FIT-501,143,44
2023-05-27,FIT-502,72,39
2023-05-27,FIT-503,63,23
2023-05-27,FIT-601,78,33
2023-05-28,FIT-101,156,169
2023-05-28,FIT-102,21,53
2023-05-28,FIT-103,15,41
2023-05-28,FIT-201,115,-44
2023-05-28,FIT-202,102,53
2023-05-28,FIT-203,15,39
2023-05-28,FIT-204,147,37
2023-05-28,FIT-205,120,50
2023-05-28,FIT-301,64,-51
2023-05-28,FIT-302,140,59
2023-05-28,FIT-303,92,19
2023-05-28,FIT-304,55,39
2023-05-28,FIT-401,217,127
2023-05-28,FIT-402,34,31
2023-05-28,FIT-501,144,44
2023-05-28,FIT-502,81,44
2023-05-28,FIT-503,64,25
2023-05-28,FIT-601,75,31
2023-05-29,FIT-101,157,169
2023-05-29,FIT-102,21,55
2023-05-29,FIT-103,18,36
2023-05-29,FIT-201,113,43
2023-05-29,FIT-202,112,50
2023-05-29,FIT-203,20,35
2023-05-29,FIT-204,144,36
2023-05-29,FIT-205,116,52
2023-05-29,FIT-301,60,54
2023-05-29,FIT-302,138,62
2023-05-29,FIT-303,102,19
2023-05-29,FIT-304,57,38
2023-05-29,FIT-401,212,127
2023-05-29,FIT-402,30,27
2023-05-29,FIT-501,139,45
2023-05-29,FIT-502,75,42
2023-05-29,FIT-503,63,21
2023-05-29,FIT-601,84,31
2023-05-30,FIT-101,158,170
2023-05-30,FIT-102,22,-56
2023-05-30,FIT-103,22,39
2023-05-30,FIT-201,114,44
2023-05-30,FIT-202,109,48
2023-05-30,FIT-203,13,37
2023-05-30,FIT-204,141,41
2023-05-30,FIT-205,125,53
2023-05-30,FIT-301,69,50
2023-05-30,FIT-302,147,57
2023-05-30,FIT-303,95,18
2023-05-30,FIT-304,55,36
2023-05-30,FIT-401,216,127
2023-05-30,FIT-402,29,27
2023-05-30,FIT-501,137,42
2023-05-30,FIT-502,73,44
2023-05-30,FIT-503,60,22
2023-05-30,FIT-601,80,35
2023-05-31,FIT-101,158,170
2023-05-31,FIT-102,28,57
2023-05-31,FIT-103,21,39
2023-05-31,FIT-201,118,43
2023-05-31,FIT-202,104,52
2023-05-31,FIT-203,16,-37
2023-05-31,FIT-204,148,40
2023-05-31,FIT-205,117<,48
2023-05-31,FIT-301,69,51
2023-05-31,FIT-302,138,-56
2023-05-31,FIT-303,96,23
2023-05-31,FIT-304,59,33
2023-05-31,FIT-401,215,127
2023-05-31,FIT-402,34,27
2023-05-31,FIT-501,137,43
2023-05-31,FIT-502,74,42
2023-05-31,FIT-503,64,21
2023-05-31,FIT-601,76,34
2023-06-01,FIT-101,158,170
2023-06-01,FIT-102,30,55
2023-06-01,FIT-103,22,39
2023-06-01,FIT-201,121,41
2023-06-01,FIT-202,108,54
2023-06-01,FIT-203,17,36
2023-06-01,FIT-204,143,39
2023-06-01,FIT-205,115,53
2023-06-01,FIT-301,62,50
2023-06-01,FIT-302,141,56
2023-06-01,FIT-303,96,23
2023-06-01,FIT-304,62,34
2023-06-01,FIT-401,213,128
2023-06-01,FIT-402,28,32
2023-06-01,FIT-501,139,43
2023-06-01,FIT-502,74,44
2023-06-01,FIT-503,66,22
2023-06-01,FIT-601,83,35
2023-06-02,FIT-101,157,171
2023-06-02,FIT-102,23,55
2023-06-02,FIT-103,20,39
2023-06-02,FIT-201,118,-41
2023-06-02,FIT-202,104,54
2023-06-02,FIT-203,18,34
2023-06-02,FIT-204,145,39
2023-06-02,FIT-205,116,53
2023-06-02,FIT-301,70,52
2023-06-02,FIT-302,145,56
2023-06-02,FIT-303,99,22
2023-06-02,FIT-304,52,37
2023-06-02,FIT-401,218,128
2023-06-02,FIT-402,31,28
2023-06-02,FIT-501,141,46
2023-06-02,FIT-502,71,39
2023-06-02,FIT-503,63,21
2023-06-02,FIT-601,80,34
2023-06-03,FIT-101,158,171
2023-06-03,FIT-102,30,56
2023-06-03,FIT-103,24,42
2023-06-03,FIT-201,117,42
2023-06-03,FIT-202,106,52
2023-06-03,FIT-203,10,33
2023-06-03,FIT-204,143,41
2023-06-03,FIT-205,117,49
2023-06-03,FIT-301,61,56
2023-06-03,FIT-302,142,58
2023-06-03,FIT-303,102,20
2023-06-03,FIT-304,57,37
2023-06-03,FIT-401,213,-128
2023-06-03,FIT-402,29,29
2023-06-03,FIT-501,134,41
2023-06-03,FIT-502,72,41
2023-06-03,FIT-503,62,23
2023-06-03,FIT-601,75,37
2023-06-04,FIT-101,156,171
2023-06-04,FIT-102,28,-56
2023-06-04,FIT-103,18,41
2023-06-04,FIT-201,112,41
2023-06-04,FIT-202,106,52
2023-06-04,FIT-203,20,34
2023-06-04,FIT-204,146,35
2023-06-04,FIT-205,124,49
2023-06-04,FIT-301,62,50
2023-06-04,FIT-302,148,61
2023-06-04,FIT-303,100,19
2023-06-04,FIT-304,57,33
2023-06-04,FIT-401,215,128
2023-06-04,FIT-402,25,31
2023-06-04,FIT-501,144,42
2023-06-04,FIT-502,77,43
2023-06-04,FIT-503,64,21
2023-06-04,FIT-601,80,31
2023-06-05,FIT-101,156,172
2023-06-05,FIT-102,26,54
2023-06-05,FIT-103,16,41
2023-06-05,FIT-201,111,45
2023-06-05,FIT-202,112,52
2023-06-05,FIT-203,20,37
2023-06-05,FIT-204,149,37
2023-06-05,FIT-205,124,51
2023-06-05,FIT-301,69,54
2023-06-05,FIT-302,139,56
2023-06-05,FIT-303,101,23
2023-06-05,FIT-304,54,38
2023-06-05,FIT-401,215,129
2023-06-05,FIT-402,25,27
2023-06-05,FIT-501,141,42
2023-06-05,FIT-502,79,42
2023-06-05,FIT-503,65,26
2023-06-05,FIT-601,80,33
2023-06-06,FIT-101,156,172
2023-06-06,FIT-102,25,51
2023-06-06,FIT-103,24,42
2023-06-06,FIT-201,111,45
2023-06-06,FIT-202,106,50
2023-06-06,FIT-203,14,34
2023-06-06,FIT-204,145,37
2023-06-06,FIT-205,123,54
2023-06-06,FIT-301,70,54
2023-06-06,FIT-302,143,57
2023-06-06,FIT-303,92,21
2023-06-06,FIT-304,59,33
2023-06-06,FIT-401,217,129
2023-06-06,FIT-402,35,30
2023-06-06,FIT-501,140,44
2023-06-06,FIT-502,78,43
2023-06-06,FIT-503,58,26
2023-06-06,FIT-601,78,37
2023-06-07,FIT-101,158,172
2023-06-07,FIT-102,22,54
2023-06-07,FIT-103,23,42
2023-06-07,FIT-201,115,41
2023-06-07,FIT-202,106,51
2023-06-07,FIT-203,16,39
2023-06-07,FIT-204,140,40
2023-06-07,FIT-205,123,49
2023-06-07,FIT-301,67,50
2023-06-07,FIT-302,139,61
2023-06-07,FIT-303,93,19
2023-06-07,FIT-304,59,38
2023-06-07,FIT-401,214,129
2023-06-07,FIT-402,30,33
2023-06-07,FIT-501,139,46
2023-06-07,FIT-502,74,43
2023-06-07,FIT-503,58,22
2023-06-07,FIT-601,79,37
2023-06-08,FIT-101,156,173
2023-06-08,FIT-102,28,56
2023-06-08,FIT-103,23,40
2023-06-08,FIT-201,112,44
2023-06-08,FIT-202,112,49
2023-06-08,FIT-203,10,39
2023-06-08,FIT-204,142,37
2023-06-08,FIT-205,125,51
2023-06-08,FIT-301,61,54
2023-06-08,FIT-302,138,62
2023-06-08,FIT-303,100,18
2023-06-08,FIT-304,58,39
2023-06-08,FIT-401,217,129
2023-06-08,FIT-402,25,29
2023-06-08,FIT-501,136,43
2023-06-08,FIT-502,76,43
2023-06-08,FIT-503,60,21
2023-06-08,FIT-601,83,33
2023-06-09,FIT-101,157,173
2023-06-09,FIT-102,29,53
2023-06-09,FIT-103,23,39
2023-06-09,FIT-201,120,41
2023-06-09,FIT-202,110,53
2023-06-09,FIT-203,15D,34
2023-06-09,FIT-204,147,35
2023-06-09,FIT-205,122,54
2023-06-09,FIT-301,66,51
2023-06-09,FIT-302,147,56
2023-06-09,FIT-303,96,18
2023-06-09,FIT-304,55,36
2023-06-09,FIT-401,213,130
2023-06-09,FIT-402,27,-32
2023-06-09,FIT-501,142,46
2023-06-09,FIT-502,72,44
2023-06-09,FIT-503,58,23
2023-06-09,FIT-601,79,37
2023-06-10,FIT-101,159,173
2023-06-10,FIT-102,26,54
2023-06-10,FIT-103,23,36
2023-06-10,FIT-201,113,44
2023-06-10,FIT-202,108,54
2023-06-10,FIT-203,14,33
2023-06-10,FIT-204,144,37
2023-06-10,FIT-205,120,49
2023-06-10,FIT-301,67,51
2023-06-10,FIT-302,147,62
2023-06-10,FIT-303,102,17
2023-06-10,FIT-304,62,39
2023-06-10,FIT-401,217,130
2023-06-10,FIT-402,33,32
2023-06-10,FIT-501,143,46
2023-06-10,FIT-502,79,44
2023-06-10,FIT-503,65,25
2023-06-10,FIT-601,83,35
2023-06-11,FIT-101,158,174
2023-06-11,FIT-102,27,51
2023-06-11,FIT-103,22,41
2023-06-11,FIT-201,119,42
2023-06-11,FIT-202,111,51
2023-06-11,FIT-203,15,39
2023-06-11,FIT-204,143,41
2023-06-11,FIT-205,124,50
2023-06-11,FIT-301,70,50
2023-06-11,FIT-302,142,56
2023-06-11,FIT-303,93,19
2023-06-11,FIT-304,52,33
2023-06-11,FIT-401,215,130
2023-06-11,FIT-402,32,32
2023-06-11,FIT-501,136,43
2023-06-11,FIT-502,78,42
2023-06-11,FIT-503,59,27
2023-06-11,FIT-601,80,37
2023-06-12,FIT-101,157,174
2023-06-12,FIT-102,20,53
2023-06-12,FIT-103,17,38
2023-06-12,FIT-201,116,44
2023-06-12,FIT-202,111,49
2023-06-12,FIT-203,18,33
2023-06-12,FIT-204,150,36
2023-06-12,FIT-205,123,52
2023-06-12,FIT-301,61,54
2023-06-12,FIT-302,141,56
2023-06-12,FIT-303,95,23
2023-06-12,FIT-304,53,34
2023-06-12,FIT-401,215,130
2023-06-12,FIT-402,29,29
2023-06-12,FIT-501,139,41
2023-06-12,FIT-502,79,44
2023-06-12,FIT-503,66,25
2023-06-12,FIT-601,85,32
2023-06-13,FIT-101,157,174
2023-06-13,FIT-102,24,51
2023-06-13,FIT-103,24,37
2023-06-13,FIT-201,115,45
2023-06-13,FIT-202,108,50
2023-06-13,FIT-203,14,36
2023-06-13,FIT-204,140,36
2023-06-13,FIT-205,121,50
2023-06-13,FIT-301,70,56
2023-06-13,FIT-302,138,59
2023-06-13,FIT-303,93,18
2023-06-13,FIT-304,61,38
2023-06-13,FIT-401,213,131
2023-06-13,FIT-402,34,29
2023-06-13,FIT-501,143,41
2023-06-13,FIT-502,76,42
2023-06-13,FIT-503,60,24
2023-06-13,FIT-601,78,37
2023-06-14,FIT-101,158,175
2023-06-14,FIT-102,29,57
2023-06-14,FIT-103,16,41
2023-06-14,FIT-201,116,45
2023-06-14,FIT-202,109,52
2023-06-14,FIT-203,12,39
2023-06-14,FIT-204,149,41
2023-06-14,FIT-205,121,52
2023-06-14,FIT-301,68,52
2023-06-14,FIT-302,138,60
2023-06-14,FIT-303,97,19
2023-06-14,FIT-304,62,39
2023-06-14,FIT-401,215,131
2023-06-14,FIT-402,28,33
2023-06-14,FIT-501,137,42
2023-06-14,FIT-502,78,42
2023-06-14,FIT-503,57,27
2023-06-14,FIT-601,77,32
2023-06-15,FIT-101,159,175
2023-06-15,FIT-102,20,53
2023-06-15,FIT-103,15,42
2023-06-15,FIT-201,112,43
2023-06-15,FIT-202,110,53
2023-06-15,FIT-203,19,39
2023-06-15,FIT-204,150,40
2023-06-15,FIT-205,122,51
2023-06-15,FIT-301,60,54
2023-06-15,FIT-302,145,57
2023-06-15,FIT-303,97,22
2023-06-15,FIT-304,55,34
2023-06-15,FIT-401,215,131
2023-06-15,FIT-402,28,30
2023-06-15,FIT-501,142,44
2023-06-15,FIT-502,72,39
2023-06-15,FIT-503,56,22
2023-06-15,FIT-601,75,34
2023-06-16,FIT-101,157,175
2023-06-16,FIT-102,26,51
2023-06-16,FIT-103,25,37
2023-06-16,FIT-201,121,41
2023-06-16,FIT-202,104,54
2023-06-16,FIT-203,16,33
2023-06-16,FIT-204,144,39
2023-06-16,FIT-205,125,49
2023-06-16,FIT-301,60,55
2023-06-16,FIT-302,147,58
2023-06-16,FIT-303,100,17
2023-06-16,FIT-304,57,35
2023-06-16,FIT-401,214,131
2023-06-16,FIT-402,28,29
2023-06-16,FIT-501,136,46
2023-06-16,FIT-502,77,38
2023-06-16,FIT-503,56,23
2023-06-16,FIT-601,83,34
2023-06-17,FIT-101,159,176
2023-06-17,FIT-102,21,56
2023-06-17,FIT-103,18,39
2023-06-17,FIT-201,111,43
2023-06-17,FIT-202,105,52
2023-06-17,FIT-203,17,39
2023-06-17,FIT-204,140,41
2023-06-17,FIT-205,125,50
2023-06-17,FIT-301,64,55
2023-06-17,FIT-302,140,58
2023-06-17,FIT-303,100,21
2023-06-17,FIT-304,55,35
2023-06-17,FIT-401,216,132
2023-06-17,FIT-402,35,28
2023-06-17,FIT-501,138,44
2023-06-17,FIT-502,73,43
2023-06-17,FIT-503,64,21
2023-06-17,FIT-601,78,33
2023-06-18,FIT-101,158,176
2023-06-18,FIT-102,24,53
2023-06-18,FIT-103,23,39
2023-06-18,FIT-201,113,42
2023-06-18,FIT-202,107,49
2023-06-18,FIT-203,16,34
2023-06-18,FIT-204,141,39
2023-06-18,FIT-205,124,48
2023-06-18,FIT-301,69,52
2023-06-18,FIT-302,140,62
2023-06-18,FIT-303,102,20
2023-06-18,FIT-304,54,35
2023-06-18,FIT-401,219,132
2023-06-18,FIT-402,28,29
2023-06-18,FIT-501,144,43
2023-06-18,FIT-502,74,41
2023-06-18,FIT-503,64,23
2023-06-18,FIT-601,76,-32
2023-06-19,FIT-101,158,176
2023-06-19,FIT-102,26,56
2023-06-19,FIT-103,21,39
2023-06-19,FIT-201,118,39
2023-06-19,FIT-202,105,52
2023-06-19,FIT-203,10,33
2023-06-19,FIT-204,149,38
2023-06-19,FIT-205,122,54
2023-06-19,FIT-301,61,55
2023-06-19,FIT-302,144,56
2023-06-19,FIT-303,98,18
2023-06-19,FIT-304,56,33
2023-06-19,FIT-401,220,132
2023-06-19,FIT-402,33,29
2023-06-19,FIT-501,143,45
2023-06-19,FIT-502,77,40
2023-06-19,FIT-503,62,23
2023-06-19,FIT-601,85,33
2023-06-20,FIT-101,158,177
2023-06-20,FIT-102,30,56
2023-06-20,FIT-103,21,41
2023-06-20,FIT-201,119,44
2023-06-20,FIT-202,102,49
2023-06-20,FIT-203,10,37
2023-06-20,FIT-204,141,39
2023-06-20,FIT-205,118,51
2023-06-20,FIT-301,61,55
2023-06-20,FIT-302,141,59
2023-06-20,FIT-303,100,19
2023-06-20,FIT-304,53,39
2023-06-20,FIT-401,220,132
2023-06-20,FIT-402,25,-33
2023-06-20,FIT-501,138,44
2023-06-20,FIT-502,76,-43
2023-06-20,FIT-503,64,24
2023-06-20,FIT-601,76,37
2023-06-21,FIT-101,158,177
2023-06-21,FIT-102,22,54
2023-06-21,FIT-103,16,42
2023-06-21,FIT-201,119,41
2023-06-21,FIT-202,108,54
2023-06-21,FIT-203,10,39
2023-06-21,FIT-204,147,40
2023-06-21,FIT-205,115,53
2023-06-21,FIT-301,69,56
2023-06-21,FIT-302,138,59
2023-06-21,FIT-303,94,18
2023-06-21,FIT-304,57,35
2023-06-21,FIT-401,216,133
2023-06-21,FIT-402,26,31
2023-06-21,FIT-501,144,43
2023-06-21,FIT-502,72,44
2023-06-21,FIT-503,56,26
2023-06-21,FIT-601,82,31
2023-06-22,FIT-101,158,177
2023-06-22,FIT-102,23,57
2023-06-22,FIT-103,20,36
2023-06-22,FIT-201,121,44
2023-06-22,FIT-202,110,51
2023-06-22,FIT-203,13,36
2023-06-22,FIT-204,140,38
2023-06-22,FIT-205,123,-50
2023-06-22,FIT-301,64,51
2023-06-22,FIT-302,143,58
2023-06-22,FIT-303,93,19
2023-06-22,FIT-304,61,37
2023-06-22,FIT-401,214,133
2023-06-22,FIT-402,32,28
2023-06-22,FIT-501,138,45
2023-06-22,FIT-502,78,-41
2023-06-22,FIT-503,65,26
2023-06-22,FIT-601,83,35
2023-06-23,FIT-101,159,178
2023-06-23,FIT-102,24,51
2023-06-23,FIT-103,17,36
2023-06-23,FIT-201,120,39
2023-06-23,FIT-202,110,49
2023-06-23,FIT-203,20,35
2023-06-23,FIT-204,142,35
2023-06-23,FIT-205,122,50
2023-06-23,FIT-301,61,55
2023-06-23,FIT-302,146,56
2023-06-23,FIT-303,102,23
2023-06-23,FIT-304,59,38
2023-06-23,FIT-401,219,133
2023-06-23,FIT-402,33,32
2023-06-23,FIT-501,141,45
2023-06-23,FIT-502,75,43
2023-06-23,FIT-503,61,23
2023-06-23,FIT-601,85,35
2023-06-24,FIT-101,159,178
2023-06-24,FIT-102,23,54
2023-06-24,FIT-103,23,36
2023-06-24,FIT-201,117,44
2023-06-24,FIT-202,105,51
2023-06-24,FIT-203,15,37
2023-06-24,FIT-204,147,35
2023-06-24,FIT-205,125,54
2023-06-24,FIT-301,60,54
2023-06-24,FIT-302,139,59
2023-06-24,FIT-303,102,20
2023-06-24,FIT-304,61,36
2023-06-24,FIT-401,218,133
2023-06-24,FIT-402,34,28
2023-06-24,FIT-501,144,45
2023-06-24,FIT-502,71,43
2023-06-24,FIT-503,57,21
2023-06-24,FIT-601,85,36
2023-06-25,FIT-101,159,178
2023-06-25,FIT-102,23,51
2023-06-25,FIT-103,24,38
2023-06-25,FIT-201,120,43
2023-06-25,FIT-202,109,52
2023-06-25,FIT-203,10,33
2023-06-25,FIT-204,145,40
2023-06-25,FIT-205,120,49
2023-06-25,FIT-301,68,56
2023-06-25,FIT-302,142,62
2023-06-25,FIT-303,101,21
2023-06-25,FIT-304,56,35
2023-06-25,FIT-401,218,134
2023-06-25,FIT-402,32,29
2023-06-25,FIT-501,138,40
2023-06-25,FIT-502,77,42
2023-06-25,FIT-503,58,23
2023-06-25,FIT-601,76,32
2023-06-26,FIT-101,157,179
2023-06-26,FIT-102,25,57
2023-06-26,FIT-103,24,36
2023-06-26,FIT-201,113,45
2023-06-26,FIT-202,104,52
2023-06-26,FIT-203,18,35
2023-06-26,FIT-204,143,41
2023-06-26,FIT-205,118,48
2023-06-26,FIT-301,67,53
2023-06-26,FIT-302,145,59
2023-06-26,FIT-303,101,19
2023-06-26,FIT-304,62,38
2023-06-26,FIT-401,216,134
2023-06-26,FIT-402,35,32
2023-06-26,FIT-501,140,46
2023-06-26,FIT-502,78,39
2023-06-26,FIT-503,65,21
2023-06-26,FIT-601,79,37
2023-06-27,FIT-101,157,179
2023-06-27,FIT-102,21,55
2023-06-27,FIT-103,18,36
2023-06-27,FIT-201,117,44
2023-06-27,FIT-202,103,49
2023-06-27,FIT-203,19,35
2023-06-27,FIT-204,148,36
2023-06-27,FIT-205,116,49
2023-06-27,FIT-301,62,56
2023-06-27,FIT-302,148,-60
2023-06-27,FIT-303,95,20
2023-06-27,FIT-304,57,33
2023-06-27,FIT-401,215,134
2023-06-27,FIT-402,26,31
2023-06-27,FIT-501,144,41
2023-06-27,FIT-502,71,41
2023-06-27,FIT-503,62,25
2023-06-27,FIT-601,81,31
2023-06-28,FIT-101,157,179
2023-06-28,FIT-102,21,55
2023-06-28,FIT-103,23,37
2023-06-28,FIT-201,114,43
2023-06-28,FIT-202,108,48
2023-06-28,FIT-203,15,34
2023-06-28,FIT-204,142,35
2023-06-28,FIT-205,121,52
2023-06-28,FIT-301,65,50
2023-06-28,FIT-302,142,57
2023-06-28,FIT-303,100,18
2023-06-28,FIT-304,53,33
2023-06-28,FIT-401,214,134
2023-06-28,FIT-402,28,30
2023-06-28,FIT-501,138,41
2023-06-28,FIT-502,80,41
2023-06-28,FIT-503,65,26
2023-06-28,FIT-601,79,33
2023-06-29,FIT-101,160,180
2023-06-29,FIT-102,23,53
2023-06-29,FIT-103,18,41
2023-06-29,FIT-201,117,40
2023-06-29,FIT-202,102,50
2023-06-29,FIT-203,12,38
2023-06-29,FIT-204,142,36
2023-06-29,FIT-205,124,54
2023-06-29,FIT-301,61,55
2023-06-29,FIT-302,146,57
2023-06-29,FIT-303,102,21
2023-06-29,FIT-304,58,38
2023-06-29,FIT-401,217,135
2023-06-29,FIT-402,30,33
2023-06-29,FIT-501,139,45
2023-06-29,FIT-502,80,43
2023-06-29,FIT-503,60,26
2023-06-29,FIT-601,80,36
2023-06-30,FIT-101,158,180
2023-06-30,FIT-102,25,55
2023-06-30,FIT-103,17,41
2023-06-30,FIT-201,117,-39
2023-06-30,FIT-202,111,49
2023-06-30,FIT-203,17,33
2023-06-30,FIT-204,141,36
2023-06-30,FIT-205,118,-48
2023-06-30,FIT-301,65,56
2023-06-30,FIT-302,146,56
2023-06-30,FIT-303,97,23
2023-06-30,FIT-304,62,35
2023-06-30,FIT-401,215,135
2023-06-30,FIT-402,29,28
2023-06-30,FIT-501,143,41
2023-06-30,FIT-502,74,44
2023-06-30,FIT-503,62,24
2023-06-30,FIT-601,82,32
2023-07-01,FIT-101,160,180
2023-07-01,FIT-102,21,57
2023-07-01,FIT-103,17,37
2023-07-01,FIT-201,116,43
2023-07-01,FIT-202,112,53
2023-07-01,FIT-203,19,38
2023-07-01,FIT-204,147,40
2023-07-01,FIT-205,122,48
2023-07-01,FIT-301,68,52
2023-07-01,FIT-302,145,60
2023-07-01,FIT-303,92,17
2023-07-01,FIT-304,57,33
2023-07-01,FIT-401,221,135
2023-07-01,FIT-402,30,33
2023-07-01,FIT-501,135,41
2023-07-01,FIT-502,76,44
2023-07-01,FIT-503,65,23
