Date,ShiftID,EmployeeID,Hours_Worked
2023-03-29,SH-203127,FT-118,8
2023-03-29,SH-203128,FT-119,8
2023-03-29,SH-203129,FT-120,8
2023-03-29,SH-203130,FTS-11,8
2023-03-29,SH-203131,FTS-12,8
2023-03-29,SH-203132,FTS-13,8
2023-03-29,SH-203133,FTS-14,8
2023-03-29,SH-203134,FTS-15,8
2023-03-29,SH-203135,PT-201,6
2023-03-29,SH-203136,PT-202,6
2023-03-29,SH-203137,PT-203,6
2023-03-29,SH-203138,PT-204,6
2023-03-29,SH-203139,PT-205,6
2023-03-29,SH-203140,PT-206,6
2023-03-29,SH-203141,PT-207,6
2023-03-29,SH-203142,PT-208,6
2023-03-29,SH-203143,PT-209,6
2023-03-29,SH-203144,PT-210,6
2023-03-29,SH-203145,PT-211,6
2023-03-29,SH-203146,PT-212,6
2023-03-29,SH-203147,PT-213,6
2023-03-29,SH-203148,PT-214,6
2023-03-29,SH-203149,PT-215,6
2023-07-26,SH-206120,FT-101,8
2023-07-26,SH-206121,FT-102,8
2023-07-26,SH-206122,FT-103,8
2023-07-26,SH-206123,FT-104,8
2023-07-26,SH-206124,FT-105,8
2023-07-26,SH-206125,FT-106,8
2023-07-26,SH-206126,FT-107,8
2023-07-26,SH-206127,FT-108,8
2023-07-26,SH-206128,FT-109,8
2023-07-26,SH-206129,FT-110,8
2023-07-26,SH-206130,FT-111,8
2023-07-26,SH-206131,FT-112,8
2023-07-26,SH-206132,FT-113,8
2023-07-26,SH-206133,FT-114,8
2023-07-26,SH-206134,FT-115,8
2023-07-26,SH-206135,FT-116,8
2023-07-26,SH-206136,FT-117,8
2023-07-26,SH-206137,FT-118,8
2023-07-26,SH-206138,FT-119,8
2023-07-26,SH-206139,FT-120,8
2023-07-26,SH-206140,FTS-11,8
2023-07-26,SH-206141,FTS-12,8
2023-07-26,SH-206142,FTS-13,8
2023-07-26,SH-206143,FTS-14,8
2023-07-26,SH-206144,FTS-15,8
2023-07-26,SH-206145,PT-201,4
2023-07-26,SH-206146,PT-202,4
2023-07-26,SH-206147,PT-203,4
2023-07-26,SH-206148,PT-204,4
2023-07-26,SH-206149,PT-205,4
2023-03-16,SH-202750,FT-101,8
2023-03-16,SH-202751,FT-102,8
2023-03-16,SH-202752,FT-103,8
2023-03-16,SH-202753,FT-104,8
2023-03-16,SH-202754,FT-105,8
2023-03-16,SH-202755,FT-106,8
2023-03-16,SH-202756,FT-107,8
2023-03-16,SH-202757,FT-108,8
2023-03-16,SH-202758,FT-109,8
2023-03-16,SH-202759,FT-110,8
2023-03-16,SH-202760,FT-111,8
2023-03-16,SH-202761,FT-112,8
2023-03-16,SH-202762,FT-113,8
2023-03-16,SH-202763,FT-114,8
2023-03-16,SH-202764,FT-115,8
2023-03-16,SH-202765,FT-116,8
2023-03-16,SH-202766,FT-117,8
2023-03-16,SH-202767,FT-118,8
2023-03-16,SH-202768,FT-119,8
2023-03-16,SH-202769,FT-120,8
2023-03-16,SH-202770,FTS-11,8
2023-03-16,SH-202771,FTS-12,8
2023-03-16,SH-202772,FTS-13,8
2023-03-16,SH-202773,FTS-14,8
2023-03-16,SH-202774,FTS-15,8
2023-03-16,SH-202775,PT-201,6
2023-03-16,SH-202776,PT-202,6
2023-03-16,SH-202777,PT-203,6
2023-03-16,SH-202778,PT-204,6
2023-03-16,SH-202779,PT-205,6
2023-03-16,SH-202780,PT-206,6
2023-03-16,SH-202781,PT-207,6
2023-03-16,SH-202782,PT-208,6
2023-03-16,SH-202783,PT-209,6
2023-03-16,SH-202784,PT-210,6
2023-03-16,SH-202785,PT-211,6
2023-03-16,SH-202786,PT-212,6
2023-03-16,SH-202787,PT-213,6
2023-03-16,SH-202788,PT-214,6
2023-03-16,SH-202789,PT-215,6
2023-10-06,SH-207870,FT-101,8
2023-10-06,SH-207871,FT-102,8
2023-10-06,SH-207872,FT-103,8
2023-10-06,SH-207873,FT-104,8
2023-10-06,SH-207874,FT-105,8
2023-10-06,SH-207875,FT-106,8
2023-10-06,SH-207876,FT-107,8
2023-10-06,SH-207877,FT-108,8
2023-10-06,SH-207878,FT-109,8
2023-10-06,SH-207879,FT-110,8
2023-10-06,SH-207880,FT-111,8
2023-10-06,SH-207881,FT-112,8
2023-10-06,SH-207882,FT-113,8
2023-10-06,SH-207883,FT-114,8
2023-10-06,SH-207884,FT-115,8
2023-10-06,SH-207885,FT-116,8
2023-10-06,SH-207886,FT-117,8
2023-10-06,SH-207887,FT-118,8
2023-10-06,SH-207888,FT-119,8
2023-10-06,SH-207889,FT-120,8
2023-10-06,SH-207890,FTS-11,8
2023-10-06,SH-207891,FTS-12,8
2023-10-06,SH-207892,FTS-13,8
2023-10-06,SH-207893,FTS-14,8
2023-10-06,SH-207894,FTS-15,8
2023-08-03,SH-206300,FT-101,8
2023-08-03,SH-206301,FT-102,8
2023-08-03,SH-206302,FT-103,8
2023-08-03,SH-206303,FT-104,8
2023-08-03,SH-206304,FT-105,8
2023-08-03,SH-206305,FT-106,8
2023-08-03,SH-206306,FT-107,8
2023-08-03,SH-206307,FT-108,8
2023-08-03,SH-206308,FT-109,8
2023-08-03,SH-206309,FT-110,8
2023-08-03,SH-206310,FT-111,8
2023-08-03,SH-206311,FT-112,8
2023-08-03,SH-206312,FT-113,8
2023-08-03,SH-206313,FT-114,8
2023-08-03,SH-206314,FT-115,8
2023-08-03,SH-206315,FT-116,8
2023-08-03,SH-206316,FT-117,8
2023-08-03,SH-206317,FT-118,8
2023-08-03,SH-206318,FT-119,8
2023-08-03,SH-206319,FT-120,8
2023-08-03,SH-206320,FTS-11,8
2023-08-03,SH-206321,FTS-12,8
2023-08-03,SH-206322,FTS-13,8
2023-08-03,SH-206323,FTS-14,8
2023-08-03,SH-206324,FTS-15,8
2023-08-03,SH-206325,PT-201,4
2023-08-03,SH-206326,PT-202,4
2023-08-03,SH-206327,PT-203,4
2023-08-03,SH-206328,PT-204,4
2023-08-03,SH-206329,PT-205,4
2023-10-30,SH-208270,FT-101,8
2023-10-30,SH-208271,FT-102,8
2023-10-30,SH-208272,FT-103,8
2023-10-30,SH-208273,FT-104,8
2023-10-30,SH-208274,FT-105,8
2023-10-30,SH-208275,FT-106,8
2023-10-30,SH-208276,FT-107,8
2023-10-30,SH-208277,FT-108,8
2023-10-30,SH-208278,FT-109,8
2023-10-30,SH-208279,FT-110,8
2023-10-30,SH-208280,FT-111,8
2023-10-30,SH-208281,FT-112,8
2023-10-30,SH-208282,FT-113,8
2023-10-30,SH-208283,FT-114,8
2023-10-30,SH-208284,FT-115,8
2023-10-30,SH-208285,FT-116,8
2023-10-30,SH-208286,FT-117,8
2023-10-30,SH-208287,FT-118,8
2023-10-30,SH-208288,FT-119,8
2023-10-30,SH-208289,FT-120,8
2023-10-30,SH-208290,FTS-11,8
2023-10-30,SH-208291,FTS-12,8
2023-10-30,SH-208292,FTS-13,8
2023-10-30,SH-208293,FTS-14,8
2023-10-30,SH-208294,FTS-15,8
2023-08-04,SH-206330,FT-101,8
2023-08-04,SH-206331,FT-102,8
2023-08-04,SH-206332,FT-103,8
2023-08-04,SH-206333,FT-104,8
2023-08-04,SH-206334,FT-105,8
2023-08-04,SH-206335,FT-106,8
2023-08-04,SH-206336,FT-107,8
2023-08-04,SH-206337,FT-108,8
2023-08-04,SH-206338,FT-109,8
2023-08-04,SH-206339,FT-110,8
2023-08-04,SH-206340,FT-111,8
2023-08-04,SH-206341,FT-112,8
2023-08-04,SH-206342,FT-113,8
2023-08-04,SH-206343,FT-114,8
2023-08-04,SH-206344,FT-115,8
2023-08-04,SH-206345,FT-116,8
2023-08-04,SH-206346,FT-117,8
2023-08-04,SH-206347,FT-118,8
2023-08-04,SH-206348,FT-119,8
2023-08-04,SH-206349,FT-120,8
2023-08-04,SH-206350,FTS-11,8
2023-08-04,SH-206351,FTS-12,8
2023-08-04,SH-206352,FTS-13,8
2023-08-04,SH-206353,FTS-14,8
2023-08-04,SH-206354,FTS-15,8
2023-08-04,SH-206355,PT-201,4
2023-08-04,SH-206356,PT-202,4
2023-08-04,SH-206357,PT-203,4
2023-08-04,SH-206358,PT-204,4
2023-08-04,SH-206359,PT-205,4
2023-03-28,SH-203070,FT-101,8
2023-03-28,SH-203071,FT-102,8
2023-03-28,SH-203072,FT-103,8
2023-03-28,SH-203073,FT-104,8
2023-03-28,SH-203074,FT-105,8
2023-03-28,SH-203075,FT-106,8
2023-03-28,SH-203076,FT-107,8
2023-03-28,SH-203077,FT-108,8
2023-03-28,SH-203078,FT-109,8
2023-03-28,SH-203079,FT-110,8
2023-03-28,SH-203080,FT-111,8
2023-03-28,SH-203081,FT-112,8
2023-03-28,SH-203082,FT-113,8
2023-03-28,SH-203083,FT-114,8
2023-03-28,SH-203084,FT-115,8
2023-03-28,SH-203085,FT-116,8
2023-03-28,SH-203086,FT-117,8
2023-03-28,SH-203087,FT-118,8
2023-03-28,SH-203088,FT-119,8
2023-03-28,SH-203089,FT-120,8
2023-03-28,SH-203090,FTS-11,8
2023-03-28,SH-203091,FTS-12,8
2023-03-28,SH-203092,FTS-13,8
2023-03-28,SH-203093,FTS-14,8
2023-03-28,SH-203094,FTS-15,8
2023-03-28,SH-203095,PT-201,6
2023-03-28,SH-203096,PT-202,6
2023-03-28,SH-203097,PT-203,6
2023-03-28,SH-203098,PT-204,6
2023-03-28,SH-203099,PT-205,6
2023-03-28,SH-203100,PT-206,6
2023-03-28,SH-203101,PT-207,6
2023-03-28,SH-203102,PT-208,6
2023-03-28,SH-203103,PT-209,6
2023-03-28,SH-203104,PT-210,6
2023-03-28,SH-203105,PT-211,6
2023-03-28,SH-203106,PT-212,6
2023-03-28,SH-203107,PT-213,6
2023-03-28,SH-203108,PT-214,6
2023-03-28,SH-203109,PT-215,6
2023-07-18,SH-205940,FT-101,8
2023-07-18,SH-205941,FT-102,8
2023-07-18,SH-205942,FT-103,8
2023-07-18,SH-205943,FT-104,8
2023-07-18,SH-205944,FT-105,8
2023-07-18,SH-205945,FT-106,8
2023-07-18,SH-205946,FT-107,8
2023-07-18,SH-205947,FT-108,8
2023-07-18,SH-205948,FT-109,8
2023-07-18,SH-205949,FT-110,8
2023-07-18,SH-205950,FT-111,8
2023-07-18,SH-205951,FT-112,8
2023-07-18,SH-205952,FT-113,8
2023-07-18,SH-205953,FT-114,8
2023-07-18,SH-205954,FT-115,8
2023-07-18,SH-205955,FT-116,8
2023-07-18,SH-205956,FT-117,8
2023-07-18,SH-205957,FT-118,8
2023-07-18,SH-205958,FT-119,8
2023-07-18,SH-205959,FT-120,8
2023-07-18,SH-205960,FTS-11,8
2023-07-18,SH-205961,FTS-12,8
2023-07-18,SH-205962,FTS-13,8
2023-07-18,SH-205963,FTS-14,8
2023-07-18,SH-205964,FTS-15,8
2023-07-18,SH-205965,PT-201,4
2023-07-18,SH-205966,PT-202,4
2023-07-18,SH-205967,PT-203,4
2023-07-18,SH-205968,PT-204,4
2023-07-18,SH-205969,PT-205,4
2023-03-17,SH-202790,FT-101,8
2023-03-17,SH-202791,FT-102,8
2023-03-17,SH-202792,FT-103,8
2023-03-17,SH-202793,FT-104,8
2023-03-17,SH-202794,FT-105,8
2023-03-17,SH-202795,FT-106,8
2023-03-17,SH-202796,FT-107,8
2023-03-17,SH-202797,FT-108,8
2023-03-17,SH-202798,FT-109,8
2023-03-17,SH-202799,FT-110,8
2023-03-17,SH-202800,FT-111,8
2023-03-17,SH-202801,FT-112,8
2023-03-17,SH-202802,FT-113,8
2023-03-17,SH-202803,FT-114,8
2023-03-17,SH-202804,FT-115,8
2023-03-17,SH-202805,FT-116,8
2023-03-17,SH-202806,FT-117,8
2023-03-17,SH-202807,FT-118,8
2023-03-17,SH-202808,FT-119,8
2023-03-17,SH-202809,FT-120,8
2023-03-17,SH-202810,FTS-11,8
2023-03-17,SH-202811,FTS-12,8
2023-03-17,SH-202812,FTS-13,8
2023-03-17,SH-202813,FTS-14,8
2023-03-17,SH-202814,FTS-15,8
2023-03-17,SH-202815,PT-201,6
2023-03-17,SH-202816,PT-202,6
2023-03-17,SH-202817,PT-203,6
2023-03-17,SH-202818,PT-204,6
2023-03-17,SH-202819,PT-205,6
2023-03-17,SH-202820,PT-206,6
2023-03-17,SH-202821,PT-207,6
2023-03-17,SH-202822,PT-208,6
2023-03-17,SH-202823,PT-209,6
2023-03-17,SH-202824,PT-210,6
2023-03-17,SH-202825,PT-211,6
2023-03-17,SH-202826,PT-212,6
2023-03-17,SH-202827,PT-213,6
2023-03-17,SH-202828,PT-214,6
2023-03-17,SH-202829,PT-215,6
2023-07-27,SH-206150,FT-101,8
2023-07-27,SH-206151,FT-102,8
2023-07-27,SH-206152,FT-103,8
2023-07-27,SH-206153,FT-104,8
2023-07-27,SH-206154,FT-105,8
2023-07-27,SH-206155,FT-106,8
2023-07-27,SH-206156,FT-107,8
2023-07-27,SH-206157,FT-108,8
2023-07-27,SH-206158,FT-109,8
2023-07-27,SH-206159,FT-110,8
2023-07-27,SH-206160,FT-111,8
2023-07-27,SH-206161,FT-112,8
2023-07-27,SH-206162,FT-113,8
2023-07-27,SH-206163,FT-114,8
2023-07-27,SH-206164,FT-115,8
2023-07-27,SH-206165,FT-116,8
2023-07-27,SH-206166,FT-117,8
2023-07-27,SH-206167,FT-118,8
2023-07-27,SH-206168,FT-119,8
2023-07-27,SH-206169,FT-120,8
2023-07-27,SH-206170,FTS-11,8
2023-07-27,SH-206171,FTS-12,8
2023-07-27,SH-206172,FTS-13,8
2023-07-27,SH-206173,FTS-14,8
2023-07-27,SH-206174,FTS-15,8
2023-07-27,SH-206175,PT-201,4
2023-07-27,SH-206176,PT-202,4
2023-07-27,SH-206177,PT-203,4
2023-07-27,SH-206178,PT-204,4
2023-07-27,SH-206179,PT-205,4
2023-07-20,SH-206000,FT-101,8
2023-07-20,SH-206001,FT-102,8
2023-07-20,SH-206002,FT-103,8
2023-07-20,SH-206003,FT-104,8
2023-07-20,SH-206004,FT-105,8
2023-07-20,SH-206005,FT-106,8
2023-07-20,SH-206006,FT-107,8
2023-07-20,SH-206007,FT-108,8
2023-07-20,SH-206008,FT-109,8
2023-07-20,SH-206009,FT-110,8
2023-07-20,SH-206010,FT-111,8
2023-07-20,SH-206011,FT-112,8
2023-07-20,SH-206012,FT-113,8
2023-07-20,SH-206013,FT-114,8
2023-07-20,SH-206014,FT-115,8
2023-07-20,SH-206015,FT-116,8
2023-07-20,SH-206016,FT-117,8
2023-07-20,SH-206017,FT-118,8
2023-07-20,SH-206018,FT-119,8
2023-07-20,SH-206019,FT-120,8
2023-07-20,SH-206020,FTS-11,8
2023-07-20,SH-206021,FTS-12,8
2023-07-20,SH-206022,FTS-13,8
2023-07-20,SH-206023,FTS-14,8
2023-07-20,SH-206024,FTS-15,8
2023-07-20,SH-206025,PT-201,4
2023-07-20,SH-206026,PT-202,4
2023-07-20,SH-206027,PT-203,4
2023-07-20,SH-206028,PT-204,4
2023-07-20,SH-206029,PT-205,4
2023-04-07,SH-203390,FT-101,8
2023-04-07,SH-203391,FT-102,8
2023-04-07,SH-203392,FT-103,8
2023-04-07,SH-203393,FT-104,8
2023-04-07,SH-203394,FT-105,8
2023-04-07,SH-203395,FT-106,8
2023-04-07,SH-203396,FT-107,8
2023-04-07,SH-203397,FT-108,8
2023-04-07,SH-203398,FT-109,8
2023-04-07,SH-203399,FT-110,8
2023-04-07,SH-203400,FT-111,8
2023-04-07,SH-203401,FT-112,8
2023-04-07,SH-203402,FT-113,8
2023-04-07,SH-203403,FT-114,8
2023-04-07,SH-203404,FT-115,8
2023-04-07,SH-203405,FT-116,8
2023-04-07,SH-203406,FT-117,8
2023-04-07,SH-203407,FT-118,8
2023-04-07,SH-203408,FT-119,8
2023-04-07,SH-203409,FT-120,8
2023-04-07,SH-203410,FTS-11,8
2023-04-07,SH-203411,FTS-12,8
2023-04-07,SH-203412,FTS-13,8
2023-04-07,SH-203413,FTS-14,8
2023-04-07,SH-203414,FTS-15,8
2023-04-07,SH-203415,PT-201,6
2023-04-07,SH-203416,PT-202,6
2023-04-07,SH-203417,PT-203,6
2023-04-07,SH-203418,PT-204,6
2023-04-07,SH-203419,PT-205,6
2023-04-07,SH-203420,PT-206,6
2023-04-07,SH-203421,PT-207,6
2023-04-07,SH-203422,PT-208,6
2023-04-07,SH-203423,PT-209,6
2023-04-07,SH-203424,PT-210,6
2023-04-07,SH-203425,PT-211,6
2023-04-07,SH-203426,PT-212,6
2023-04-07,SH-203427,PT-213,6
2023-04-07,SH-203428,PT-214,6
2023-04-07,SH-203429,PT-215,6
2023-03-10,SH-202590,FT-101,8
2023-03-10,SH-202591,FT-102,8
2023-03-10,SH-202592,FT-103,8
2023-03-10,SH-202593,FT-104,8
2023-03-10,SH-202594,FT-105,8
2023-03-10,SH-202595,FT-106,8
2023-03-10,SH-202596,FT-107,8
2023-03-10,SH-202597,FT-108,8
2023-03-10,SH-202598,FT-109,8
2023-03-10,SH-202599,FT-110,8
2023-03-10,SH-202600,FT-111,8
2023-03-10,SH-202601,FT-112,8
2023-03-10,SH-202602,FT-113,8
2023-03-10,SH-202603,FT-114,8
2023-03-10,SH-202604,FT-115,8
2023-03-10,SH-202605,FT-116,8
2023-03-10,SH-202606,FT-117,8
2023-03-10,SH-202607,FT-118,8
2023-03-10,SH-202608,FT-119,8
2023-03-10,SH-202609,FT-120,8
2023-03-10,SH-202610,FTS-11,8
2023-03-10,SH-202611,FTS-12,8
2023-03-10,SH-202612,FTS-13,8
2023-03-10,SH-202613,FTS-14,8
2023-03-10,SH-202614,FTS-15,8
2023-03-10,SH-202615,PT-201,6
2023-03-10,SH-202616,PT-202,6
2023-03-10,SH-202617,PT-203,6
2023-03-10,SH-202618,PT-204,6
2023-03-10,SH-202619,PT-205,6
2023-03-10,SH-202620,PT-206,6
2023-03-10,SH-202621,PT-207,6
2023-03-10,SH-202622,PT-208,6
2023-03-10,SH-202623,PT-209,6
2023-03-10,SH-202624,PT-210,6
2023-03-10,SH-202625,PT-211,6
2023-03-10,SH-202626,PT-212,6
2023-03-10,SH-202627,PT-213,6
2023-03-10,SH-202628,PT-214,6
2023-03-10,SH-202629,PT-215,6
2023-03-21,SH-202870,FT-101,8
2023-03-21,SH-202871,FT-102,8
2023-03-21,SH-202872,FT-103,8
2023-03-21,SH-202873,FT-104,8
2023-03-21,SH-202874,FT-105,8
2023-03-21,SH-202875,FT-106,8
2023-03-21,SH-202876,FT-107,8
2023-03-21,SH-202877,FT-108,8
2023-03-21,SH-202878,FT-109,8
2023-03-21,SH-202879,FT-110,8
2023-03-21,SH-202880,FT-111,8
2023-03-21,SH-202881,FT-112,8
2023-03-21,SH-202882,FT-113,8
2023-03-21,SH-202883,FT-114,8
2023-03-21,SH-202884,FT-115,8
2023-03-21,SH-202885,FT-116,8
2023-03-21,SH-202886,FT-117,8
2023-03-21,SH-202887,FT-118,8
2023-03-21,SH-202888,FT-119,8
2023-03-21,SH-202889,FT-120,8
2023-03-21,SH-202890,FTS-11,8
2023-03-21,SH-202891,FTS-12,8
2023-03-21,SH-202892,FTS-13,8
2023-03-21,SH-202893,FTS-14,8
2023-03-21,SH-202894,FTS-15,8
2023-03-21,SH-202895,PT-201,6
2023-03-21,SH-202896,PT-202,6
2023-03-21,SH-202897,PT-203,6
2023-03-21,SH-202898,PT-204,6
2023-03-21,SH-202899,PT-205,6
2023-03-21,SH-202900,PT-206,6
2023-03-21,SH-202901,PT-207,6
2023-03-21,SH-202902,PT-208,6
2023-03-21,SH-202903,PT-209,6
2023-03-21,SH-202904,PT-210,6
2023-03-21,SH-202905,PT-211,6
2023-03-21,SH-202906,PT-212,6
2023-03-21,SH-202907,PT-213,6
2023-03-21,SH-202908,PT-214,6
2023-03-21,SH-202909,PT-215,6
2023-07-11,SH-205790,FT-101,8
2023-07-11,SH-205791,FT-102,8
2023-07-11,SH-205792,FT-103,8
2023-07-11,SH-205793,FT-104,8
2023-07-11,SH-205794,FT-105,8
2023-07-11,SH-205795,FT-106,8
2023-07-11,SH-205796,FT-107,8
2023-07-11,SH-205797,FT-108,8
2023-07-11,SH-205798,FT-109,8
2023-07-11,SH-205799,FT-110,8
2023-07-11,SH-205800,FT-111,8
2023-07-11,SH-205801,FT-112,8
2023-07-11,SH-205802,FT-113,8
2023-07-11,SH-205803,FT-114,8
2023-07-11,SH-205804,FT-115,8
2023-07-11,SH-205805,FT-116,8
2023-07-11,SH-205806,FT-117,8
2023-07-11,SH-205807,FT-118,8
2023-07-11,SH-205808,FT-119,8
2023-07-11,SH-205809,FT-120,8
2023-07-11,SH-205810,FTS-11,8
2023-07-11,SH-205811,FTS-12,8
2023-07-11,SH-205812,FTS-13,8
2023-07-11,SH-205813,FTS-14,8
2023-07-11,SH-205814,FTS-15,8
2023-07-11,SH-205815,PT-201,4
2023-07-11,SH-205816,PT-202,4
2023-07-11,SH-205817,PT-203,4
2023-07-11,SH-205818,PT-204,4
2023-07-11,SH-205819,PT-205,4
2023-04-14,SH-203590,FT-101,8
2023-04-14,SH-203591,FT-102,8
2023-04-14,SH-203592,FT-103,8
2023-04-14,SH-203593,FT-104,8
2023-04-14,SH-203594,FT-105,8
2023-04-14,SH-203595,FT-106,8
2023-04-14,SH-203596,FT-107,8
2023-04-14,SH-203597,FT-108,8
2023-04-14,SH-203598,FT-109,8
2023-04-14,SH-203599,FT-110,8
2023-04-14,SH-203600,FT-111,8
2023-04-14,SH-203601,FT-112,8
2023-04-14,SH-203602,FT-113,8
2023-04-14,SH-203603,FT-114,8
2023-04-14,SH-203604,FT-115,8
2023-04-14,SH-203605,FT-116,8
2023-04-14,SH-203606,FT-117,8
2023-04-14,SH-203607,FT-118,8
2023-04-14,SH-203608,FT-119,8
2023-04-14,SH-203609,FT-120,8
2023-04-14,SH-203610,FTS-11,8
2023-04-14,SH-203611,FTS-12,8
2023-04-14,SH-203612,FTS-13,8
2023-04-14,SH-203613,FTS-14,8
2023-04-14,SH-203614,FTS-15,8
2023-04-14,SH-203615,PT-201,6
2023-04-14,SH-203616,PT-202,6
2023-04-14,SH-203617,PT-203,6
2023-04-14,SH-203618,PT-204,6
2023-04-14,SH-203619,PT-205,6
2023-04-14,SH-203620,PT-206,6
2023-04-14,SH-203621,PT-207,6
2023-04-14,SH-203622,PT-208,6
2023-04-14,SH-203623,PT-209,6
2023-04-14,SH-203624,PT-210,6
2023-04-14,SH-203625,PT-211,6
2023-04-14,SH-203626,PT-212,6
2023-04-14,SH-203627,PT-213,6
2023-04-14,SH-203628,PT-214,6
2023-04-14,SH-203629,PT-215,6
2023-03-03,SH-202390,FT-101,8
2023-03-03,SH-202391,FT-102,8
2023-03-03,SH-202392,FT-103,8
2023-03-03,SH-202393,FT-104,8
2023-03-03,SH-202394,FT-105,8
2023-03-03,SH-202395,FT-106,8
2023-03-03,SH-202396,FT-107,8
2023-03-03,SH-202397,FT-108,8
2023-03-03,SH-202398,FT-109,8
2023-03-03,SH-202399,FT-110,8
2023-03-03,SH-202400,FT-111,8
2023-03-03,SH-202401,FT-112,8
2023-03-03,SH-202402,FT-113,8
2023-03-03,SH-202403,FT-114,8
2023-03-03,SH-202404,FT-115,8
2023-03-03,SH-202405,FT-116,8
2023-03-03,SH-202406,FT-117,8
2023-03-03,SH-202407,FT-118,8
2023-03-03,SH-202408,FT-119,8
2023-03-03,SH-202409,FT-120,8
2023-03-03,SH-202410,FTS-11,8
2023-03-03,SH-202411,FTS-12,8
2023-03-03,SH-202412,FTS-13,8
2023-03-03,SH-202413,FTS-14,8
2023-03-03,SH-202414,FTS-15,8
2023-03-03,SH-202415,PT-201,6
2023-03-03,SH-202416,PT-202,6
2023-03-03,SH-202417,PT-203,6
2023-03-03,SH-202418,PT-204,6
2023-03-03,SH-202419,PT-205,6
2023-03-03,SH-202420,PT-206,6
2023-03-03,SH-202421,PT-207,6
2023-03-03,SH-202422,PT-208,6
2023-03-03,SH-202423,PT-209,6
2023-03-03,SH-202424,PT-210,6
2023-03-03,SH-202425,PT-211,6
2023-03-03,SH-202426,PT-212,6
2023-03-03,SH-202427,PT-213,6
2023-03-03,SH-202428,PT-214,6
2023-03-03,SH-202429,PT-215,6
2023-04-13,SH-203550,FT-101,8
2023-04-13,SH-203551,FT-102,8
2023-04-13,SH-203552,FT-103,8
2023-04-13,SH-203553,FT-104,8
2023-04-13,SH-203554,FT-105,8
2023-04-13,SH-203555,FT-106,8
2023-04-13,SH-203556,FT-107,8
2023-04-13,SH-203557,FT-108,8
2023-04-13,SH-203558,FT-109,8
2023-04-13,SH-203559,FT-110,8
2023-04-13,SH-203560,FT-111,8
2023-04-13,SH-203561,FT-112,8
2023-04-13,SH-203562,FT-113,8
2023-04-13,SH-203563,FT-114,8
2023-04-13,SH-203564,FT-115,8
2023-04-13,SH-203565,FT-116,8
2023-04-13,SH-203566,FT-117,8
2023-04-13,SH-203567,FT-118,8
2023-04-13,SH-203568,FT-119,8
2023-04-13,SH-203569,FT-120,8
2023-04-13,SH-203570,FTS-11,8
2023-04-13,SH-203571,FTS-12,8
2023-04-13,SH-203572,FTS-13,8
2023-04-13,SH-203573,FTS-14,8
2023-04-13,SH-203574,FTS-15,8
2023-04-13,SH-203575,PT-201,6
2023-04-13,SH-203576,PT-202,6
2023-04-13,SH-203577,PT-203,6
2023-04-13,SH-203578,PT-204,6
2023-04-13,SH-203579,PT-205,6
2023-04-13,SH-203580,PT-206,6
2023-04-13,SH-203581,PT-207,6
2023-04-13,SH-203582,PT-208,6
2023-04-13,SH-203583,PT-209,6
2023-04-13,SH-203584,PT-210,6
2023-04-13,SH-203585,PT-211,6
2023-04-13,SH-203586,PT-212,6
2023-04-13,SH-203587,PT-213,6
2023-04-13,SH-203588,PT-214,6
2023-04-13,SH-203589,PT-215,6
2023-04-25,SH-203870,FT-101,8
2023-04-25,SH-203871,FT-102,8
2023-04-25,SH-203872,FT-103,8
2023-04-25,SH-203873,FT-104,8
2023-04-25,SH-203874,FT-105,8
2023-04-25,SH-203875,FT-106,8
2023-04-25,SH-203876,FT-107,8
2023-04-25,SH-203877,FT-108,8
2023-04-25,SH-203878,FT-109,8
2023-04-25,SH-203879,FT-110,8
2023-04-25,SH-203880,FT-111,8
2023-04-25,SH-203881,FT-112,8
2023-04-25,SH-203882,FT-113,8
2023-04-25,SH-203883,FT-114,8
2023-04-25,SH-203884,FT-115,8
2023-04-25,SH-203885,FT-116,8
2023-04-25,SH-203886,FT-117,8
2023-04-25,SH-203887,FT-118,8
2023-04-25,SH-203888,FT-119,8
2023-04-25,SH-203889,FT-120,8
2023-04-25,SH-203890,FTS-11,8
2023-04-25,SH-203891,FTS-12,8
2023-04-25,SH-203892,FTS-13,8
2023-04-25,SH-203893,FTS-14,8
2023-04-25,SH-203894,FTS-15,8
2023-04-25,SH-203895,PT-201,6
2023-04-25,SH-203896,PT-202,6
2023-04-25,SH-203897,PT-203,6
2023-04-25,SH-203898,PT-204,6
2023-04-25,SH-203899,PT-205,6
2023-04-25,SH-203900,PT-206,6
2023-04-25,SH-203901,PT-207,6
2023-04-25,SH-203902,PT-208,6
2023-04-25,SH-203903,PT-209,6
2023-04-25,SH-203904,PT-210,6
2023-04-25,SH-203905,PT-211,6
2023-04-25,SH-203906,PT-212,6
2023-04-25,SH-203907,PT-213,6
2023-04-25,SH-203908,PT-214,6
2023-04-25,SH-203909,PT-215,6
2023-07-05,SH-205670,FT-101,8
2023-07-05,SH-205671,FT-102,8
2023-07-05,SH-205672,FT-103,8
2023-07-05,SH-205673,FT-104,8
2023-07-05,SH-205674,FT-105,8
2023-07-05,SH-205675,FT-106,8
2023-07-05,SH-205676,FT-107,8
2023-07-05,SH-205677,FT-108,8
2023-07-05,SH-205678,FT-109,8
2023-07-05,SH-205679,FT-110,8
